brand,model,milage,fuel_type,transmission,ext_col,int_col,accident,clean_title,price,engine_size,car_age,age_range,milage_range
Ford,Other,148949.0,Gasoline,A/T,Blue,Beige,None reported,Yes,3900.0,263.0,17,13+,100K–150K
BMW,Other,39300.0,Gasoline,8-Speed A/T,White,Beige,At least 1 accident or damage reported,Yes,31750.0,320.0,7,7–9,25K–50K
Honda,Other,82323.0,Gasoline,6-Speed M/T,Black,Black,None reported,Yes,28500.0,237.0,17,13+,75K–100K
Acura,Other,3574.0,Gasoline,Variable,Other,Other,None reported,Unknown,34998.0,1.5,2,0–3,0–25K
Ford,Other,109357.0,Gasoline,A/T,Other,Beige,None reported,Yes,12749.0,310.0,24,,100K–150K
Mercedes-Benz,Other,46000.0,Gasoline,A/T,White,Gray,None reported,Yes,18853.0,302.0,21,,25K–50K
Mercedes-Benz,Other,123112.0,Gasoline,A/T,Silver,Black,At least 1 accident or damage reported,Yes,104999.0,382.0,18,13+,100K–150K
INFINITI,Other,37100.0,Gasoline,6-Speed M/T,Gray,Black,None reported,Yes,16900.0,306.0,18,13+,25K–50K
Volkswagen,Other,89000.0,Gasoline,6-Speed M/T,Silver,Black,None reported,Yes,14500.0,210.0,9,7–9,75K–100K
Dodge,Other,1240.0,Gasoline,8-Speed Automatic,Other,Black,None reported,Unknown,53900.0,6.4,3,0–3,0–25K
Lincoln,Other,67073.0,Gasoline,10-Speed A/T,Black,Black,At least 1 accident or damage reported,Yes,47999.0,450.0,6,4–6,50K–75K
Maserati,Other,28700.0,Gasoline,8-Speed A/T,White,Other,Unknown,Unknown,24900.0,404.0,10,10–12,25K–50K
Tesla,Other,8200.0,Gasoline,A/T,Black,Black,None reported,Yes,93999.0,670.0,2,0–3,0–25K
Mercedes-Benz,Other,41000.0,Gasoline,Transmission w/Dual Shift Mode,Gray,Black,None reported,Yes,108900.0,563.0,7,7–9,25K–50K
Ford,Other,98995.0,Gasoline,Automatic,Other,Other,None reported,Unknown,34998.0,3.5,7,7–9,75K–100K
Volkswagen,Other,123815.0,Gasoline,6-Speed A/T,Black,Gray,None reported,Yes,5000.0,283.0,13,13+,100K–150K
Bugatti,Other,6330.0,Gasoline,7-Speed Automatic with Auto-Shift,White,Other,None reported,Yes,1950995.0,8.0,14,13+,0–25K
Toyota,Other,61341.0,Gasoline,8-Speed Automatic,Other,Black,At least 1 accident or damage reported,Unknown,34084.0,3.5,5,4–6,50K–75K
Honda,Other,96473.0,Gasoline,Automatic CVT,Black,Black,None reported,Unknown,15599.0,2.0,9,7–9,75K–100K
Jeep,Other,66107.0,Gasoline,5-Speed Automatic,Other,Black,None reported,Unknown,31331.0,3.6,8,7–9,50K–75K
Land,Other,114287.0,Gasoline,6-Speed A/T,Black,Black,None reported,Yes,9900.0,400.0,17,13+,100K–150K
Acura,Other,75000.0,Gasoline,5-Speed A/T,Other,Beige,None reported,Yes,14500.0,150.0,10,10–12,50K–75K
BMW,Other,45800.0,Gasoline,7-Speed A/T,Other,Black,Unknown,Unknown,36800.0,560.0,9,7–9,25K–50K
Polestar,Other,12172.0,Gasoline,1-Speed Automatic,Other,Other,None reported,Unknown,35999.0,,4,4–6,0–25K
BMW,Other,70582.0,Gasoline,8-Speed A/T,Black,Other,At least 1 accident or damage reported,Yes,35000.0,300.0,9,7–9,50K–75K
Porsche,Other,33088.0,Gasoline,7-Speed A/T,Black,Black,None reported,Yes,49750.0,325.0,11,10–12,25K–50K
Lincoln,Other,1850.0,Plug-In Hybrid,CVT Transmission,Silver,Beige,None reported,Yes,49000.0,266.0,4,4–6,0–25K
Cadillac,Other,94155.0,Gasoline,4-Speed A/T,White,Beige,None reported,Yes,10500.0,275.0,17,13+,75K–100K
Cadillac,Other,25000.0,Gasoline,8-Speed A/T,Other,Beige,None reported,Yes,17999.0,335.0,9,7–9,0–25K
GMC,Other,99500.0,Gasoline,8-Speed A/T,Gray,Black,None reported,Yes,27995.0,355.0,9,7–9,75K–100K
INFINITI,Other,158564.0,Gasoline,A/T,Blue,Beige,None reported,Yes,8750.0,328.0,16,13+,150K+
Ford,Other,20000.0,Gasoline,10-Speed A/T,Black,Black,None reported,Yes,78499.0,310.0,2,0–3,0–25K
Cadillac,Other,46711.0,Gasoline,6-Speed A/T,Silver,Black,At least 1 accident or damage reported,Yes,20850.0,304.0,7,7–9,25K–50K
Nissan,Other,46496.0,Gasoline,A/T,Black,Gray,None reported,Yes,41000.0,375.0,8,7–9,25K–50K
Mercedes-Benz,Other,19800.0,Gasoline,9-Speed A/T,Silver,Black,None reported,Yes,53800.0,362.0,6,4–6,0–25K
Toyota,Land Cruiser Base,175000.0,Gasoline,6-Speed A/T,Black,Beige,At least 1 accident or damage reported,Yes,37900.0,381.0,17,13+,150K+
Toyota,Land Cruiser Base,61500.0,Gasoline,8-Speed A/T,White,Black,None reported,Yes,63500.0,381.0,9,7–9,50K–75K
RAM,Other,49750.0,Gasoline,6-Speed A/T,Black,Gray,None reported,Yes,65000.0,280.0,9,7–9,25K–50K
Lamborghini,Other,38800.0,Gasoline,Transmission w/Dual Shift Mode,Other,Other,None reported,Yes,100000.0,493.0,18,13+,25K–50K
Lincoln,Other,83765.0,Gasoline,A/T,Black,Black,None reported,Yes,8995.0,263.0,14,13+,75K–100K
Mercedes-Benz,Other,7388.0,Gasoline,1-Speed A/T,Gray,Beige,None reported,Yes,105500.0,355.0,2,0–3,0–25K
Lamborghini,Other,278.0,Gasoline,Automatic,Other,Other,None reported,Unknown,359991.0,5.2,2,0–3,0–25K
Alfa,Other,1966.0,Gasoline,8-Speed Automatic,Other,Black,None reported,Unknown,75900.0,2.9,3,0–3,0–25K
Chevrolet,Other,50648.0,Gasoline,Automatic CVT,Other,Other,None reported,Unknown,23995.0,1.2,4,4–6,50K–75K
Toyota,Land Cruiser Base,231500.0,Gasoline,A/T,White,Gray,None reported,Yes,29500.0,,32,,150K+
Lamborghini,Other,13692.0,Gasoline,8-Speed A/T,Black,Other,None reported,Yes,257000.0,641.0,4,4–6,0–25K
INFINITI,Other,60058.0,Gasoline,A/T,White,Beige,At least 1 accident or damage reported,Yes,15000.0,328.0,12,10–12,50K–75K
Maserati,Other,54423.0,Gasoline,8-Speed A/T,Black,Black,None reported,Yes,33950.0,424.0,8,7–9,50K–75K
Toyota,Other,24001.0,Gasoline,8-Speed Automatic,Other,Other,None reported,Unknown,47498.0,3.5,3,0–3,0–25K
Nissan,Other,14735.0,Gasoline,Automatic,White,Black,None reported,Unknown,50998.0,5.6,3,0–3,0–25K
Audi,Other,2425.0,Hybrid,Automatic,Other,Black,None reported,Unknown,42998.0,2.0,2,0–3,0–25K
Ford,Other,2050.0,Gasoline,Transmission w/Dual Shift Mode,Gray,Black,None reported,Yes,94999.0,760.0,3,0–3,0–25K
Lincoln,Other,64855.0,Gasoline,10-Speed A/T,Silver,Beige,None reported,Yes,46995.0,450.0,6,4–6,50K–75K
Mercedes-Benz,Other,16238.0,Gasoline,1-Speed A/T,White,Beige,None reported,Yes,62479.0,329.0,3,0–3,0–25K
RAM,1500 Laramie,18051.0,Gasoline,Automatic,Other,Black,None reported,Yes,47995.0,5.7,3,0–3,0–25K
Lincoln,Other,36524.0,Gasoline,4-Speed A/T,Black,Black,None reported,Yes,14900.0,239.0,21,,25K–50K
Acura,Other,14896.0,Gasoline,2,Other,Other,None reported,Unknown,39998.0,2.0,3,0–3,0–25K
Toyota,Other,14048.0,Hybrid,Automatic CVT,Black,Black,None reported,Unknown,29999.0,2.5,3,0–3,0–25K
Honda,Other,224000.0,Gasoline,M/T,Black,Gray,None reported,Yes,3900.0,160.0,22,,150K+
Mercedes-Benz,Other,80581.0,Gasoline,Transmission w/Dual Shift Mode,Gray,Beige,None reported,Yes,26000.0,402.0,11,10–12,75K–100K
Mazda,Other,81400.0,Gasoline,6-Speed M/T,Other,Black,At least 1 accident or damage reported,Yes,11000.0,166.0,18,13+,75K–100K
Porsche,Other,6700.0,Gasoline,7-Speed A/T,Gray,Black,None reported,Yes,63000.0,300.0,6,4–6,0–25K
Ford,Other,143000.0,Gasoline,6-Speed A/T,Silver,Gray,None reported,Yes,22500.0,275.0,10,10–12,100K–150K
Kia,Other,87842.0,Gasoline,6-Speed Automatic,Other,Black,None reported,Yes,18688.0,2.0,8,7–9,75K–100K
INFINITI,Other,116451.0,Gasoline,6-Speed M/T,White,Gray,None reported,Yes,16500.0,328.0,15,13+,100K–150K
Nissan,Other,53677.0,Gasoline,7-Speed A/T,Other,Gray,None reported,Yes,27900.0,390.0,6,4–6,50K–75K
Audi,Other,12000.0,Hybrid,8-Speed A/T,Gray,Black,None reported,Yes,77500.0,444.0,4,4–6,0–25K
Land,Other,20034.0,Gasoline,Automatic,Other,Other,None reported,Unknown,43998.0,3.0,6,4–6,0–25K
Ford,Other,32000.0,Diesel,A/T,Black,Black,None reported,Yes,68000.0,210.0,5,4–6,25K–50K
INFINITI,Other,70312.0,Gasoline,7-Speed A/T,Black,Black,None reported,Yes,19995.0,330.0,11,10–12,50K–75K
Jeep,Other,8794.0,Gasoline,A/T,White,Black,None reported,Yes,54000.0,285.0,3,0–3,0–25K
Lincoln,Other,156000.0,Gasoline,6-Speed A/T,Black,Black,At least 1 accident or damage reported,Yes,5900.0,265.0,15,13+,150K+
Porsche,Other,25568.0,Gasoline,7-Speed Manual,Other,Black,None reported,Yes,134999.0,3.0,5,4–6,25K–50K
Mercedes-Benz,Other,67100.0,Gasoline,Transmission w/Dual Shift Mode,Gray,Black,At least 1 accident or damage reported,Yes,34250.0,362.0,7,7–9,50K–75K
Porsche,Other,52000.0,Gasoline,Transmission w/Dual Shift Mode,Blue,Beige,At least 1 accident or damage reported,Yes,37000.0,275.0,11,10–12,50K–75K
Acura,Other,137200.0,Gasoline,Transmission w/Dual Shift Mode,White,Gray,None reported,Yes,12000.0,300.0,14,13+,100K–150K
Volkswagen,Other,36000.0,Gasoline,7-Speed A/T,White,Black,At least 1 accident or damage reported,Yes,32000.0,292.0,7,7–9,25K–50K
Kia,Other,15500.0,Gasoline,CVT Transmission,White,Black,At least 1 accident or damage reported,Yes,24500.0,147.0,2,0–3,0–25K
BMW,Other,10906.0,Gasoline,Automatic,Other,Black,None reported,Unknown,96998.0,4.4,5,4–6,0–25K
Lincoln,Other,49814.0,Gasoline,6-Speed Automatic,Other,Other,None reported,Unknown,26545.0,2.0,6,4–6,25K–50K
BMW,Other,846.0,Plug-In Hybrid,A/T,White,Other,None reported,Yes,86999.0,357.0,10,10–12,0–25K
Toyota,Other,67039.0,Gasoline,8-Speed Automatic,Blue,Black,None reported,Unknown,34645.0,3.5,4,4–6,50K–75K
Mazda,Other,2636.0,Gasoline,6-Speed Automatic,Other,Black,None reported,Unknown,28535.0,2.5,2,0–3,0–25K
Porsche,Other,50166.0,Gasoline,8-Speed Automatic,White,Black,At least 1 accident or damage reported,Yes,43550.0,3.6,7,7–9,50K–75K
Lincoln,Other,37375.0,Gasoline,6-Speed A/T,Blue,Brown,None reported,Yes,27500.0,400.0,8,7–9,25K–50K
Tesla,Other,21600.0,Gasoline,A/T,White,Black,None reported,Yes,31000.0,271.0,4,4–6,0–25K
Porsche,Other,9500.0,Gasoline,7-Speed A/T,Other,Black,At least 1 accident or damage reported,Yes,69000.0,350.0,6,4–6,0–25K
Chevrolet,Corvette Base,143095.0,Gasoline,4-Speed A/T,Other,Black,None reported,Yes,16000.0,400.0,20,13+,100K–150K
Acura,Other,80000.0,Gasoline,6-Speed M/T,Other,Beige,At least 1 accident or damage reported,Yes,8500.0,200.0,23,,75K–100K
Ferrari,Other,3000.0,Gasoline,8-Speed A/T,Blue,Brown,None reported,Yes,275000.0,611.0,4,4–6,0–25K
Porsche,Other,5856.0,Gasoline,6-Speed M/T,Black,Black,None reported,Yes,45000.0,295.0,18,13+,0–25K
Rolls-Royce,Other,2958.0,Gasoline,8-Speed Automatic,Other,Black,None reported,Yes,488880.0,6.8,12,10–12,0–25K
Audi,Other,28927.0,Gasoline,Automatic,Other,Black,None reported,Unknown,74900.0,4.0,3,0–3,25K–50K
Mercedes-Benz,Other,4102.0,Hybrid,9-Speed A/T,Black,Black,None reported,Yes,144664.0,603.0,3,0–3,0–25K
Honda,Other,14442.0,Gasoline,9-Speed A/T,White,Beige,None reported,Yes,38500.0,280.0,4,4–6,0–25K
Mercedes-Benz,Other,64000.0,Gasoline,7-Speed A/T,Silver,Black,None reported,Yes,12995.0,302.0,20,13+,50K–75K
Lexus,Other,154000.0,Gasoline,A/T,White,Beige,At least 1 accident or damage reported,Yes,10000.0,235.0,21,,150K+
Lexus,Other,54000.0,Gasoline,6-Speed A/T,White,Black,None reported,Yes,27000.0,235.0,10,10–12,50K–75K
Dodge,Other,232492.0,Gasoline,4-Speed A/T,Silver,Gray,At least 1 accident or damage reported,Yes,6000.0,210.0,18,13+,150K+
Maserati,Other,25721.0,Gasoline,8-Speed Automatic,Other,Other,None reported,Yes,52645.0,3.0,5,4–6,25K–50K
Land,Other,20927.0,Gasoline,Automatic,Other,Black,None reported,Unknown,35998.0,2.0,5,4–6,0–25K
Aston,Other,2353.0,Gasoline,9-Speed Automatic,Other,Other,None reported,Yes,159500.0,4.0,4,4–6,0–25K
Audi,Other,9325.0,Gasoline,8-Speed Automatic,Other,Black,None reported,Unknown,33610.0,2.0,3,0–3,0–25K
Ford,Explorer XLT,61001.0,Gasoline,10-Speed Automatic,Gray,Other,At least 1 accident or damage reported,Yes,28616.0,2.3,5,4–6,50K–75K
Mercedes-Benz,Other,71962.0,Gasoline,9-Speed A/T,White,Black,None reported,Yes,46900.0,469.0,7,7–9,50K–75K
Subaru,Other,5800.0,Gasoline,6-Speed M/T,Black,Black,None reported,Yes,29990.0,228.0,2,0–3,0–25K
BMW,Other,40080.0,Gasoline,8-Speed A/T,Black,Black,None reported,Yes,28499.0,315.0,9,7–9,25K–50K
Kia,Other,57000.0,Gasoline,A/T,Black,Other,At least 1 accident or damage reported,Yes,36500.0,365.0,5,4–6,50K–75K
Chevrolet,Other,7624.0,Gasoline,1-Speed Automatic,Other,Other,None reported,Yes,31985.0,,3,0–3,0–25K
Subaru,Other,122000.0,Gasoline,5-Speed M/T,Other,Black,At least 1 accident or damage reported,Yes,9999.0,210.0,21,,100K–150K
Kia,Other,459.0,Gasoline,8-Speed Automatic,Other,Black,None reported,Unknown,36998.0,2.5,2,0–3,0–25K
BMW,M4 Base,62500.0,Gasoline,7-Speed A/T,Black,Other,At least 1 accident or damage reported,Yes,40500.0,425.0,9,7–9,50K–75K
Hyundai,Other,72000.0,Gasoline,8-Speed A/T,Silver,Black,None reported,Yes,17500.0,429.0,12,10–12,50K–75K
Mercedes-Benz,Other,8375.0,Gasoline,"Automatic, 9-Spd 9G-Tronic",Other,Other,None reported,Unknown,69900.0,3.0,5,4–6,0–25K
BMW,Other,40000.0,Gasoline,Transmission w/Dual Shift Mode,Blue,Black,None reported,Yes,53000.0,523.0,5,4–6,25K–50K
Subaru,Other,77000.0,Gasoline,6-Speed M/T,Gray,Black,At least 1 accident or damage reported,Yes,30000.0,305.0,11,10–12,75K–100K
Mercedes-Benz,Other,19593.0,Gasoline,Automatic,Black,Black,None reported,Unknown,159998.0,4.0,6,4–6,0–25K
Mazda,Other,35902.0,Gasoline,6-Speed Automatic,Other,Black,None reported,Unknown,22966.0,2.5,5,4–6,25K–50K
Hyundai,Other,800.0,Gasoline,Transmission w/Dual Shift Mode,Black,Gray,None reported,Yes,9800.0,132.0,12,10–12,0–25K
Bentley,Other,2600.0,Gasoline,8-Speed Automatic,Other,Other,None reported,Yes,239995.0,4.0,2,0–3,0–25K
Land,Other,6204.0,Hybrid,Automatic,Other,Black,None reported,Unknown,79998.0,3.0,2,0–3,0–25K
Kia,Other,69185.0,Gasoline,8-Speed Automatic,Other,Gray,None reported,Unknown,37405.0,3.8,5,4–6,50K–75K
Maserati,Other,45000.0,Gasoline,6-Speed A/T,Black,Black,None reported,Yes,41900.0,454.0,10,10–12,25K–50K
BMW,Other,37426.0,Gasoline,Automatic,White,Black,None reported,Unknown,39998.0,2.0,5,4–6,25K–50K
INFINITI,Other,137000.0,Gasoline,Transmission w/Dual Shift Mode,Gray,Brown,At least 1 accident or damage reported,Yes,8500.0,420.0,14,13+,100K–150K
Mazda,Other,85000.0,Gasoline,A/T,Black,Black,At least 1 accident or damage reported,Yes,18500.0,,9,7–9,75K–100K
Chevrolet,Other,4000.0,Gasoline,8-Speed A/T,Black,Other,At least 1 accident or damage reported,Yes,73900.0,490.0,2,0–3,0–25K
Audi,Other,4648.0,Hybrid,Automatic,Other,Black,None reported,Unknown,47598.0,2.0,2,0–3,0–25K
Lexus,Other,52100.0,Gasoline,6-Speed A/T,White,Beige,None reported,Yes,38000.0,301.0,7,7–9,50K–75K
BMW,Other,50100.0,Gasoline,A/T,Other,Beige,None reported,Yes,10795.0,240.0,11,10–12,50K–75K
Alfa,Other,41000.0,Gasoline,8-Speed A/T,White,Black,None reported,Yes,32400.0,280.0,5,4–6,25K–50K
RAM,Other,70968.0,Gasoline,8-Speed A/T,Black,Black,None reported,Yes,34000.0,395.0,4,4–6,50K–75K
BMW,M4 Base,26600.0,Gasoline,A/T,White,Black,None reported,Yes,53000.0,425.0,10,10–12,25K–50K
Tesla,Other,15443.0,Gasoline,1-Speed A/T,Other,Black,None reported,Yes,84500.0,670.0,3,0–3,0–25K
Volvo,Other,95000.0,Gasoline,8-Speed A/T,White,Beige,None reported,Yes,18000.0,250.0,7,7–9,75K–100K
Subaru,Other,94000.0,Gasoline,6-Speed M/T,Black,Other,None reported,Yes,19500.0,300.0,20,13+,75K–100K
BMW,Other,45076.0,Gasoline,Automatic,Blue,Black,None reported,Unknown,57998.0,3.0,5,4–6,25K–50K
Cadillac,Other,110000.0,Gasoline,A/T,Other,Beige,None reported,Yes,11000.0,272.0,11,10–12,100K–150K
Land,Other,49083.0,Gasoline,9-Speed Automatic,Other,Other,None reported,Unknown,21590.0,2.0,9,7–9,25K–50K
Genesis,Other,63500.0,Gasoline,Transmission w/Dual Shift Mode,Silver,Black,None reported,Yes,27500.0,420.0,8,7–9,50K–75K
Mercedes-Benz,Other,21500.0,Gasoline,A/T,Black,Black,At least 1 accident or damage reported,Yes,18000.0,268.0,16,13+,0–25K
Land,Other,324.0,Gasoline,Automatic,Black,Other,None reported,Unknown,199998.0,4.4,2,0–3,0–25K
Kia,Other,68166.0,Gasoline,Automatic,Other,Black,None reported,Unknown,20818.0,1.6,6,4–6,50K–75K
Toyota,Other,53607.0,Gasoline,8-Speed Automatic,Other,Black,At least 1 accident or damage reported,Unknown,31853.0,3.5,7,7–9,50K–75K
Mercedes-Benz,Other,16813.0,Diesel,Transmission w/Dual Shift Mode,Gray,Black,Unknown,Unknown,45900.0,188.0,6,4–6,0–25K
BMW,Other,18200.0,Gasoline,A/T,White,Beige,At least 1 accident or damage reported,Yes,29500.0,228.0,5,4–6,0–25K
Audi,Other,51000.0,Gasoline,Transmission w/Dual Shift Mode,White,Black,At least 1 accident or damage reported,Yes,102000.0,550.0,10,10–12,50K–75K
Audi,Other,16400.0,Gasoline,A/T,Blue,Other,None reported,Yes,42800.0,292.0,7,7–9,0–25K
Toyota,Other,7000.0,Hybrid,10-Speed A/T,Other,Black,None reported,Yes,75500.0,437.0,3,0–3,0–25K
Audi,Other,8497.0,Gasoline,Automatic,Other,Black,None reported,Unknown,52900.0,3.0,3,0–3,0–25K
Audi,Other,68000.0,Gasoline,Transmission w/Dual Shift Mode,White,Black,At least 1 accident or damage reported,Yes,20000.0,252.0,9,7–9,50K–75K
Lamborghini,Other,2523.0,Gasoline,7-Speed Manual,Other,Other,None reported,Unknown,288900.0,5.2,3,0–3,0–25K
BMW,Other,83000.0,Gasoline,6-Speed A/T,Black,Brown,None reported,Yes,8995.0,230.0,18,13+,75K–100K
Audi,Other,25000.0,Gasoline,8-Speed A/T,Gray,Black,None reported,Yes,50000.0,354.0,7,7–9,0–25K
Cadillac,Other,15689.0,Diesel,10-Speed Automatic,Other,Other,None reported,Unknown,97952.0,3.0,4,4–6,0–25K
BMW,Other,125450.0,Gasoline,6-Speed M/T,Blue,Black,None reported,Yes,17200.0,320.0,11,10–12,100K–150K
Kia,Other,9822.0,Gasoline,8-Speed Automatic,Other,Gray,None reported,Unknown,50998.0,3.8,2,0–3,0–25K
Chevrolet,Other,144000.0,Gasoline,A/T,White,Gray,None reported,Yes,22000.0,323.0,17,13+,100K–150K
GMC,Other,30900.0,Gasoline,9-Speed Automatic,Other,Other,None reported,Yes,27654.0,2.5,5,4–6,25K–50K
BMW,Other,2492.0,Gasoline,Automatic,Other,Other,None reported,Unknown,41598.0,2.0,4,4–6,0–25K
Audi,Other,126760.0,Gasoline,A/T,Black,Black,At least 1 accident or damage reported,Yes,14000.0,211.0,10,10–12,100K–150K
Subaru,Other,100680.0,Gasoline,A/T,Other,Black,None reported,Yes,20500.0,256.0,8,7–9,100K–150K
Mitsubishi,Other,90400.0,Gasoline,A/T,Other,Black,None reported,Yes,4495.0,140.0,24,,75K–100K
Hyundai,Other,26895.0,Gasoline,8-Speed Automatic,Other,Black,Unknown,Unknown,29800.0,2.5,3,0–3,25K–50K
BMW,M5 Base,20500.0,Gasoline,8-Speed A/T,Silver,Black,None reported,Yes,67000.0,600.0,7,7–9,0–25K
Dodge,Other,134000.0,Gasoline,A/T,Black,Gray,At least 1 accident or damage reported,Yes,10500.0,390.0,14,13+,100K–150K
Ford,Other,84352.0,Plug-In Hybrid,CVT Transmission,Blue,Black,At least 1 accident or damage reported,Yes,10000.0,188.0,10,10–12,75K–100K
Toyota,Other,19000.0,Hybrid,10-Speed A/T,Other,Black,None reported,Yes,71000.0,437.0,3,0–3,0–25K
Land,Other,115550.0,Gasoline,9-Speed A/T,White,Black,None reported,Yes,17500.0,240.0,10,10–12,100K–150K
Lincoln,Other,191775.0,E85 Flex Fuel,6-Speed A/T,White,Beige,At least 1 accident or damage reported,Yes,9750.0,310.0,16,13+,150K+
Ford,Other,923.0,Gasoline,Automatic,Other,Other,None reported,Unknown,46998.0,,2,0–3,0–25K
Mercedes-Benz,Other,124630.0,Diesel,5-Speed A/T,Black,Black,None reported,Yes,75000.0,188.0,8,7–9,100K–150K
Mercedes-Benz,Other,17000.0,Gasoline,9-Speed A/T,White,Brown,None reported,Yes,95000.0,603.0,6,4–6,0–25K
BMW,Other,73500.0,Gasoline,A/T,Black,Other,None reported,Yes,32000.0,320.0,7,7–9,50K–75K
Acura,Other,120000.0,Gasoline,4-Speed A/T,Other,Black,At least 1 accident or damage reported,Yes,5500.0,140.0,27,,100K–150K
Audi,Other,73837.0,Gasoline,8-Speed Automatic,Other,Other,None reported,Yes,36340.0,3.0,6,4–6,50K–75K
BMW,Other,29500.0,Gasoline,Transmission w/Dual Shift Mode,Silver,Black,None reported,Yes,40999.0,560.0,11,10–12,25K–50K
Volkswagen,Other,13613.0,Gasoline,Automatic,Other,Other,None reported,Unknown,29798.0,2.0,4,4–6,0–25K
Lexus,Other,1185.0,Gasoline,10-Speed A/T,Black,Black,None reported,Yes,120990.0,409.0,2,0–3,0–25K
INFINITI,Other,143250.0,Gasoline,Transmission w/Dual Shift Mode,Silver,Black,None reported,Yes,11500.0,328.0,10,10–12,100K–150K
BMW,Other,46508.0,Gasoline,Transmission w/Dual Shift Mode,Other,Beige,At least 1 accident or damage reported,Yes,11500.0,215.0,19,13+,25K–50K
BMW,Other,18651.0,Gasoline,Transmission w/Dual Shift Mode,Other,Black,None reported,Yes,59549.0,560.0,10,10–12,0–25K
BMW,Other,36438.0,Gasoline,Automatic,Other,Other,None reported,Unknown,39998.0,3.0,6,4–6,25K–50K
Kia,Other,46628.0,Gasoline,6-Speed Automatic,Other,Beige,None reported,Unknown,15363.0,2.4,11,10–12,25K–50K
Rivian,R1S Adventure Package,5700.0,Gasoline,1-Speed A/T,Gray,Other,None reported,Yes,95000.0,835.0,2,0–3,0–25K
BMW,Other,57550.0,Gasoline,6-Speed M/T,Black,Other,None reported,Yes,29995.0,240.0,10,10–12,50K–75K
Cadillac,Other,48600.0,Gasoline,Transmission w/Dual Shift Mode,Black,Black,None reported,Yes,60999.0,640.0,8,7–9,25K–50K
Ford,Other,119000.0,Gasoline,A/T,White,Black,None reported,Yes,18000.0,169.0,5,4–6,100K–150K
